seasonID;B365_1;B365_X2;HT_pointsHLast3g;AT_pointsALast3g;HT_pointsLast3g;AT_pointsLast3g;HT_poinstLast5g;AT_pointsLast5g;h2h_diff;HT_ShotsLast5g;AT_ShotsLast5g;HT_ShotsOTLast5g;AT_ShotsOTLast5g;HT_Goals_Last5g;AT_Goals_Last5g;HT_GoalsConLast5;AT_GoalsConLast5;HT_AvgPLast2S;AT_AvgPLast2S;HT_AvgPLastS;AT_AvgPLastS;HT_AvgGoalsHLastS;AT_AvgGoalsALastS;HomeTeam_Value;AwayTeam_Value;HT_AvgPointsCurrentS;AT_AvgPointsCurrentS;HomeWin
1;2.62;1.460472973;1.666666667;0;1.666666667;0.333333333;1.8;0.2;-3;9;11.2;3.4;3.2;1.6;0.4;1.2;1.8;0.894736842;1.092105263;0.798245614;1.052631579;0.894736842;1.052631579;0;0.214529226;1.3;0.8;0
1;4.75;1.184057971;2;2;1.333333333;3;1.4;2.4;0;9;11.8;4;4.2;1.6;2;2;0.8;0.894736842;1.855263158;1.210526316;1.947368421;1.157894737;2.052631579;0.099113618;0.962809149;1.3;2.111111111;0
1;1.4;2.916666667;2.333333333;0.333333333;1.333333333;2.333333333;1.6;1.4;2;16.4;16;5.2;4.8;1.6;1.4;1.4;1;2.118421053;1.592105263;2.421052632;1.473684211;2.578947368;1.421052632;0.788012149;0.260273973;1.444444444;1.1;1
1;1.6;2.287958115;1.666666667;1.333333333;2.333333333;1;1.8;1.4;0.5;17.4;9.6;6.2;2.4;2;0.8;0.6;1;1.236842105;1.289473684;1.289473684;1.026315789;1.368421053;0.842105263;0.319531395;0.135808591;1.5;1;1
1;2.45;1.54;2.333333333;1.333333333;1.333333333;2;2;2.4;1.5;11.6;15;4.4;6.8;1.8;2.4;1.6;1.2;1.736842105;1.75;1.526315789;1.868421053;1.684210526;1.631578947;0.763466187;0.541684746;1.777777778;2.3;1
1;2.9;1.422413793;1.333333333;0.666666667;0.333333333;0.666666667;0.8;1.2;-3;10.8;12.6;3.4;4;1.6;0.6;2.6;0.8;0.894736842;1.315789474;0.798245614;1.184210526;0.894736842;1.210526316;0.004400917;0.2760181;1.2;0.9;1
1;2.25;1.636363636;1.333333333;0;1.333333333;0.333333333;0.8;0.4;0.75;13;13.2;5.6;4;1.8;0.8;2.6;1.8;1.552631579;1.276315789;1.368421053;1;1.789473684;1.210526316;0.256059009;0.138287981;0.5;1;1
1;11;1.034482759;0.333333333;0.333333333;0.666666667;2;0.4;1.6;0;8;16.2;2.2;5.4;0.6;1.4;1.8;1.2;0.894736842;2.118421053;0.798245614;2.421052632;0.894736842;2.368421053;0.08987789;0.788012149;0.545454545;1.6;1
1;2.6;1.513014827;1.333333333;0.666666667;0;2.333333333;1.2;1.6;1.2;7;12.2;1.8;4.4;0.8;1;1.2;0.8;1.289473684;1.210526316;1.026315789;1.263157895;1.421052632;1.210526316;0.135808591;0.069608876;0.909090909;1.3;1
1;1.2;4.55;3;0.333333333;2;0.333333333;2;1;1.8;17.6;16.6;7;7;2.8;1.6;1;1.6;2.355263158;1.210526316;2.447368421;1.342105263;3.052631579;1.210526316;1;0.129238207;2.3;1.5;1
1;2.05;1.75;3;2;2.333333333;2.333333333;2.6;2;-0.6;12.6;15.4;4.4;6;1.8;2;0.4;1.6;1.855263158;1.736842105;1.947368421;1.526315789;1.947368421;1.315789474;0.962809149;0.763466187;2;1.9;0
1;2.1;1.75;1.333333333;0.666666667;0.333333333;1.333333333;1;1;-1.5;14.4;7.8;5;3.4;0.4;0.6;1.2;1.6;1.315789474;0.894736842;1.184210526;1.210526316;1.526315789;1.368421053;0.2760181;0.099113618;0.818181818;1.272727273;1
1;2.05;1.774647887;0.666666667;1;0;1.333333333;0.2;1.4;3;13.2;12.6;3.4;4.4;0.6;2;2;2.2;1.276315789;0.894736842;1;0.798245614;1;0.947368421;0.138287981;0.004400917;0.9;1.363636364;0
1;6;1.127468582;1.333333333;2;1.333333333;3;0.8;2.4;-1;10.6;14.2;3.6;6;0.6;2.2;1.6;1.2;1.092105263;1.710526316;1.052631579;1.815789474;1.210526316;1.368421053;0.214529226;0.857435071;1;2.7;0
1;2.25;1.625;2;0;1;1.333333333;0.6;1.4;-0.6;9.6;12.8;2.6;5;0.4;1.8;2;1.6;1.263157895;1.552631579;1.342105263;1.368421053;1.052631579;1.473684211;0.203124031;0.256059009;0.818181818;0.727272727;0
1;2.05;1.75;3;1.333333333;2;2.333333333;1.8;2.2;1.8;12.2;16;5.2;5.8;2;2.2;1.4;0.6;1.75;1.236842105;1.868421053;1.289473684;2;0.947368421;0.541684746;0.319531395;2.090909091;1.636363636;0
1;1.55;2.4;2.333333333;1.666666667;1.333333333;1.333333333;1.4;1.2;3;16.4;10.4;4.8;3.4;1.2;1;0.8;1;1.592105263;0.894736842;1.473684211;0.798245614;1.736842105;0.947368421;0.260273973;0;1;1.181818182;1
1;10;1.048387097;2.333333333;1.333333333;2.333333333;2;2;2.4;-2;10;17;4.4;7;2.2;3.2;0.4;1;1.552631579;2.355263158;1.368421053;2.447368421;1.789473684;2.157894737;0.256059009;1;0.916666667;2.363636364;0
1;5;1.174545455;1.333333333;1;0.333333333;1;1;1.2;-1.5;9.4;12.4;3.4;4;0.8;1;1.2;1.4;0.894736842;1.75;0.798245614;1.868421053;0.894736842;1.631578947;0;0.541684746;1.083333333;1.916666667;0
1;2.2;1.674626866;1.333333333;0;1.333333333;1;1;0.6;0;9.2;12.6;3.6;3.4;0.6;0.4;1.8;2.2;0.894736842;1.263157895;1.210526316;1.342105263;1.157894737;0.947368421;0.099113618;0.203124031;1.166666667;0.75;0
1;3;1.389473684;1.333333333;2.333333333;0.333333333;1.666666667;0.4;2.2;-0.6;13.6;12.2;5.2;4.2;0.8;1.6;1.8;0.4;1.210526316;1.855263158;1.342105263;1.947368421;1;2.052631579;0.129238207;0.962809149;1.363636364;1.909090909;1
1;1.9;1.894736842;2;1;1.333333333;1.666666667;1.4;1;0;10.2;11.2;3;4;1;0.8;1.4;1.6;1.210526316;1.092105263;1.263157895;1.052631579;1.421052632;1.052631579;0.069608876;0.214529226;1.181818182;1;1
1;1.8;2.045454545;2.333333333;0.666666667;2.333333333;1;2.6;1;-1;14.6;16;5.4;6.6;2.4;1;0.6;1.2;1.236842105;1.315789474;1.289473684;1.184210526;1.368421053;1.210526316;0.319531395;0.2760181;1.75;1;1
1;2.37;1.59375;1.333333333;1;2.333333333;1;1.4;1.2;0;11.8;7.4;4;2.6;2;1.2;2.2;1.2;0.894736842;1.289473684;0.798245614;1.026315789;0.894736842;0.842105263;0.004400917;0.135808591;1.5;1.083333333;0
1;1.3;3.6;2.333333333;0;2;0;1.4;0.2;2.25;14.6;12.6;5.2;3.2;1.4;0.6;1.4;1.6;2.118421053;1.276315789;2.421052632;1;2.578947368;1.210526316;0.788012149;0.138287981;1.454545455;0.818181818;0
1;1.2;4.421052632;3;0.333333333;2.333333333;1.333333333;2.6;1;0;13.4;7.8;6;3;2.2;0.4;0.8;1.2;1.710526316;0.894736842;1.815789474;0.798245614;1.842105263;0.947368421;0.857435071;0.08987789;2.545454545;0.75;1
1;1.66;2.181818182;2.333333333;0.333333333;1.666666667;1.333333333;1.6;2;2.4;16;17.6;6;4.8;1.6;1.6;1.6;0.6;1.736842105;1.592105263;1.526315789;1.473684211;1.684210526;1.421052632;0.763466187;0.260273973;1.818181818;1.166666667;1
1;1.72;2.111111111;0.333333333;0.666666667;1;0;0.6;0.8;0;13.6;9.2;4.2;4;1;1.2;1.8;1.8;1.276315789;0.894736842;1;0.798245614;1;0.947368421;0.138287981;0;1;1;1
1;1.11;6.333333333;3;2;2;2.333333333;2.4;1.6;3;16.8;16;6.6;5;2.8;1.8;1;1.4;2.355263158;0.894736842;2.447368421;0.798245614;3.052631579;0.947368421;1;0.004400917;2.416666667;1.461538462;1
1;2.75;1.454237288;1.333333333;0.333333333;1.333333333;0.666666667;1;1;0;6.8;9;2.8;3.4;0.4;0.8;1.4;2;0.894736842;0.894736842;0.798245614;1.210526316;0.894736842;1.368421053;0.08987789;0.099113618;0.692307692;1.153846154;0
1;3.3;1.337837838;1;0.333333333;0.333333333;1.333333333;0.8;0.8;0.5;12.4;16.2;3.4;5.8;0.6;1;2;1.4;1.263157895;1.210526316;1.342105263;1.342105263;1.052631579;1.210526316;0.203124031;0.129238207;0.769230769;1.5;0
1;2.4;1.571428571;2;1;1.333333333;2;0.8;1.4;1;6.8;8.6;2.4;4;0.8;1.4;1;0.6;1.289473684;1.552631579;1.026315789;1.368421053;1.421052632;1.473684211;0.135808591;0.256059009;1.076923077;0.846153846;0
1;2.55;1.504918033;2.333333333;2.333333333;0.666666667;2.333333333;1.6;2.6;-0.5;12.6;15.6;5;6.6;1.4;2.6;1;0.8;1.855263158;1.710526316;1.947368421;1.815789474;1.947368421;1.368421053;0.962809149;0.857435071;1.75;2.583333333;0
1;3.3;1.352542373;2;1.333333333;1;2.333333333;0.8;2.2;-1;12.8;16.8;5.2;5;1;1.2;2;0.4;1.315789474;1.736842105;1.184210526;1.526315789;1.526315789;1.315789474;0.2760181;0.763466187;0.923076923;1.916666667;1
1;4;1.243636364;0.666666667;2.333333333;1.333333333;3;1;2.6;-1.5;9.6;14.8;3.6;4.8;0.6;2.4;1.4;0.4;1.092105263;1.236842105;1.052631579;1.289473684;1.210526316;0.947368421;0.214529226;0.319531395;0.923076923;1.846153846;0
1;1.9;1.878947368;3;0.666666667;1;2;1.4;2;0.6;16.6;11.2;4.8;3;1.2;1;0.8;1;1.592105263;1.210526316;1.473684211;1.263157895;1.736842105;1.210526316;0.260273973;0.069608876;1.076923077;1.333333333;0
1;3.3;1.326315789;2;0.333333333;1;1;1.8;1.2;-1.8;15.6;16;4.8;5.8;1.4;1;1.2;1.2;1.75;2.118421053;1.868421053;2.421052632;2;2.368421053;0.541684746;0.788012149;2;1.333333333;0
1;1.14;5.44;3;0.333333333;3;0.666666667;2.4;1.2;3;15.6;9;5.6;3.2;2;1;0.6;1.4;2.355263158;0.894736842;2.447368421;1.210526316;3.052631579;1.368421053;1;0.099113618;2.461538462;1.142857143;0
1;2.8;1.444444444;1;0.333333333;0;1.333333333;0.2;0.8;3;9;7;4.4;2.4;1.4;0.6;2.4;1;0.894736842;1.289473684;0.798245614;1.026315789;0.894736842;0.842105263;0;0.135808591;0.928571429;1;1
1;1.25;4.085714286;2;1;1;0.333333333;1.8;1;1.8;17;11.8;6.4;4.6;1;0.8;0.8;1.4;2.118421053;1.092105263;2.421052632;1.052631579;2.578947368;1.052631579;0.788012149;0.214529226;1.461538462;0.857142857;1
1;3.1;1.368468468;1.666666667;1.333333333;1.333333333;2;1;2;0;8.6;11.6;3.6;3.2;0.6;1;1.6;1;0.894736842;1.210526316;0.798245614;1.263157895;0.894736842;1.210526316;0.08987789;0.069608876;0.714285714;1.461538462;1
1;1.65;2.229050279;1;1;1;2;1.2;1.2;1.5;16.8;15.2;5.2;4.2;1.4;1.6;1.6;2;1.75;1.276315789;1.868421053;1;2;1.210526316;0.541684746;0.138287981;1.857142857;1.153846154;1
1;2.05;1.783216783;2;2;1;2;0.8;2;0.5;14.2;11.2;3.6;4.6;0.8;1.6;1;0.2;1.592105263;1.552631579;1.473684211;1.368421053;1.736842105;1.473684211;0.260273973;0.256059009;1;1;0
1;2.35;1.59375;3;1.333333333;3;0.333333333;2.6;1;-1.8;13;9.6;4.4;3.8;2.2;0.8;0.4;1.2;1.236842105;1.855263158;1.289473684;1.947368421;1.368421053;2.052631579;0.319531395;0.962809149;1.928571429;1.615384615;1
1;6;1.132173913;1;2.333333333;0.333333333;2.333333333;0.8;2.6;-0.6;12.4;14;4;5.2;1;2.2;2;0.6;1.263157895;1.710526316;1.342105263;1.815789474;1.052631579;1.368421053;0.203124031;0.857435071;0.714285714;2.615384615;0
1;1.83;1.981132075;1.333333333;0.333333333;2;2;1.4;1.2;-0.6;17.2;11.6;6.6;5.6;1.6;1.4;1.6;2;1.210526316;1.315789474;1.342105263;1.184210526;1;1.210526316;0.129238207;0.2760181;1.615384615;1.071428571;0
1;3.8;1.266666667;1.666666667;1.333333333;1.333333333;1.333333333;1.6;1.6;-1.5;15.2;16;5;4.8;1.8;1;1.2;0.8;0.894736842;1.736842105;0.798245614;1.526315789;0.894736842;1.315789474;0.004400917;0.763466187;1.357142857;1.769230769;0
1;4;1.247912886;1.666666667;2;1.666666667;2;1.2;1.2;-1.5;9.6;15.4;4.2;5.4;1;1.8;1.6;2.2;0.894736842;1.75;1.210526316;1.868421053;1.157894737;1.631578947;0.099113618;0.541684746;1.266666667;1.933333333;0
1;2.05;1.774647887;3;1;2;0.333333333;1.8;1.4;1.5;11.6;14.2;3;5.6;1;1.6;1.2;1.2;1.210526316;0.894736842;1.263157895;0.798245614;1.421052632;0.947368421;0.069608876;0.004400917;1.357142857;1.266666667;0
1;2.3;1.612403101;1;0.333333333;0.333333333;0.333333333;0.8;0.2;-0.6;9.2;12.8;3;4;0.6;0.8;1.2;2.4;1.289473684;1.263157895;1.026315789;1.342105263;1.421052632;0.947368421;0.135808591;0.203124031;0.933333333;0.666666667;0
1;3.25;1.350877193;1.333333333;2.333333333;2;3;2.4;3;0.6;10.2;13.2;4.8;4.6;2;2.4;0.2;0.4;1.552631579;1.236842105;1.368421053;1.289473684;1.789473684;0.947368421;0.256059009;0.319531395;1.133333333;2;0
1;3.3;1.331858407;0.666666667;1;0;2;0.8;1.4;0;11.6;14.4;4;5.6;0.8;1.8;1.8;1.6;1.092105263;1.210526316;1.052631579;1.342105263;1.210526316;1.210526316;0.214529226;0.129238207;0.8;1.5;0
1;4.75;1.192982456;2;1;2;2;1.8;1.8;-1.8;9.6;17.4;4.6;7.4;1.8;1.4;1.8;1;1.315789474;2.118421053;1.184210526;2.421052632;1.526315789;2.368421053;0.2760181;0.788012149;1.2;1.571428571;0
1;1.5;2.598799631;3;0.333333333;3;0;2.6;0.6;2.4;14.6;12.8;4.6;4;2;0.6;0.2;1.2;1.710526316;1.592105263;1.815789474;1.473684211;1.842105263;1.421052632;0.857435071;0.260273973;2.642857143;0.933333333;1
1;1.3;3.548387097;1.333333333;0.333333333;0;1;0.4;0.6;0;9;10.2;3.4;5;0.4;1.6;1.4;2;1.855263158;0.894736842;1.947368421;0.798245614;1.947368421;0.947368421;0.962809149;0;1.5;1.066666667;1
1;1.29;3.666666667;2.333333333;0.333333333;2;1.333333333;2;1.6;0;15.8;8.4;6.2;3.6;1.4;0.8;1;1.4;1.736842105;0.894736842;1.526315789;0.798245614;1.684210526;0.947368421;0.763466187;0.08987789;1.857142857;0.866666667;1
1;9.5;1.061728395;1;2;2;2;1.2;1.8;-0.75;14.4;17.2;4.4;5.2;2.2;1.4;2.6;1;1.276315789;2.355263158;1;2.447368421;1;2.157894737;0.138287981;1;1.071428571;2.285714286;0
1;2;1.8;1;1.333333333;0;1.666666667;0.6;1.2;-3;12.8;9.8;4.2;4.2;0.8;1.4;1.6;2;1.592105263;0.894736842;1.473684211;1.210526316;1.736842105;1.368421053;0.260273973;0.099113618;0.875;1.25;0
1;1.29;3.677419355;2;3;3;2;1.8;1.8;0;16.2;10.8;7.8;5;1.8;1.6;1.2;0.8;2.118421053;1.552631579;2.421052632;1.368421053;2.578947368;1.473684211;0.788012149;0.256059009;1.666666667;1.0625;1
1;4;1.247912886;0;1.333333333;1;2;0.8;2;-1.2;12.2;13.6;4;5.8;1;1.6;2.2;1;1.263157895;1.736842105;1.342105263;1.526315789;1.052631579;1.315789474;0.203124031;0.763466187;0.8125;1.933333333;0
1;2.8;1.422413793;1;1;1;1;0.6;1.2;-3;9;9.6;5.2;2.2;1.6;0.6;2.2;1.6;0.894736842;1.210526316;0.798245614;1.263157895;0.894736842;1.210526316;0;0.069608876;1;1.266666667;0
1;1.95;1.836734694;1.333333333;1;1;0;1.4;0.2;-1.5;15.2;12.6;6.2;4.2;1.6;0.8;1.2;2.4;0.894736842;1.092105263;0.798245614;1.052631579;0.894736842;1.052631579;0.004400917;0.214529226;1.375;0.75;1
1;1.13;6.107142857;2;0.333333333;2;0;2.4;0.8;3;19.2;11.4;5.8;4.2;2;0.8;1;1.4;2.355263158;1.289473684;2.447368421;1.026315789;3.052631579;0.842105263;1;0.135808591;2.333333333;0.875;0
1;1.45;2.739130435;3;1;3;1;3;1.2;-0.75;12.4;13.4;4.8;4.2;2.8;2.4;0.4;2.8;1.236842105;1.276315789;1.289473684;1;1.368421053;1.210526316;0.319531395;0.138287981;2.0625;1;0
1;3.4;1.3125;1.333333333;2.333333333;2;3;1.8;2.6;0;12;16;5;4.8;2.4;2.4;1.8;0.4;1.210526316;1.710526316;1.342105263;1.815789474;1;1.368421053;0.129238207;0.857435071;1.6;2.666666667;0
1;1.67;2.222222222;1;1;1.333333333;2;1.4;1.8;1.8;16.8;9.6;6.6;4.6;2.2;2;2.2;1.8;1.75;1.315789474;1.868421053;1.184210526;2;1.210526316;0.541684746;0.2760181;1.875;1.125;0
1;5;1.174545455;2.333333333;0.333333333;1.333333333;1;1.4;0.8;0;9.4;9.2;4.2;3.4;0.8;0.8;2;1.4;0.894736842;1.855263158;0.798245614;1.947368421;0.894736842;2.052631579;0.08987789;0.962809149;0.8125;1.6;0
1;5.5;1.141411565;1;2;2.333333333;3;1.8;2.4;-1.5;9.2;17.4;4.8;7.4;1.8;2.2;1.2;1.2;0.894736842;2.118421053;1.210526316;2.421052632;1.157894737;2.368421053;0.099113618;0.788012149;1.352941176;1.75;1
1;1.8;2.023862239;3;3;3;2.333333333;3;2.6;1.8;16.4;13;5.6;4.8;3;2.4;0.6;0.2;1.710526316;1.236842105;1.815789474;1.289473684;1.842105263;0.947368421;0.857435071;0.319531395;2.6875;2;0
1;3.5;1.3125;1;2;0.333333333;1;0.4;1.8;1.2;10;12.2;3.2;5.6;0.4;2.6;1.6;2;1.289473684;1.210526316;1.026315789;1.342105263;1.421052632;1.210526316;0.135808591;0.129238207;0.882352941;1.5;0
1;2.2;1.665671642;1;2;1;2;1.2;1.4;0;11.2;14.6;4.6;5.6;1;1.4;1.2;1;1.552631579;0.894736842;1.368421053;0.798245614;1.789473684;0.947368421;0.256059009;0.004400917;1;1.470588235;0
1;1.29;3.666666667;3;0;3;1;2.4;0.6;3;14.2;9.2;5.8;5;1.6;1.6;0.8;2.2;1.736842105;0.894736842;1.526315789;0.798245614;1.684210526;0.947368421;0.763466187;0;2;0.941176471;1
1;2;1.821917808;0.333333333;0.333333333;0;1.333333333;0;1;0;12.4;9.8;4.2;3.8;0.8;0.8;2.6;2.2;1.092105263;0.894736842;1.052631579;0.798245614;1.210526316;0.947368421;0.214529226;0.08987789;0.705882353;0.823529412;0
1;2.6;1.491803279;1;0;0.333333333;0;1.4;0;-1.5;12.2;12.8;3.4;4.4;2;0.4;2.2;2;1.276315789;1.592105263;1;1.473684211;1;1.421052632;0.138287981;0.260273973;1;0.823529412;0
1;1.95;1.894736842;2;1.333333333;2;1;1.8;0.8;-1.2;8.4;10;3.2;3.6;1.6;1;1.8;1.6;1.315789474;1.263157895;1.184210526;1.342105263;1.526315789;0.947368421;0.2760181;0.203124031;1.235294118;0.764705882;0
1;3.4;1.331858407;2;1.333333333;1;1.333333333;1.8;1.4;-0.6;10.8;14.6;3;6;1;2;1;2.2;1.210526316;1.75;1.263157895;1.868421053;1.421052632;1.631578947;0.069608876;0.541684746;1.375;1.764705882;0
1;5;1.178130511;1.333333333;2;1.333333333;1.333333333;0.8;2;-0.6;9.4;20.4;3.4;5.6;0.8;1.6;1.4;1;1.855263158;2.355263158;1.947368421;2.447368421;1.947368421;2.157894737;0.962809149;1;1.5625;2.25;0
1;3.3;1.331858407;1.333333333;0.333333333;3;1.333333333;1.8;0.8;-3;12;8;4.8;2.4;1.6;0.6;1;0.8;0.894736842;1.855263158;0.798245614;1.947368421;0.894736842;2.052631579;0.004400917;0.962809149;1.555555556;1.470588235;1
1;1.91;1.894736842;1.333333333;1.333333333;1.333333333;0.666666667;2;1;0.6;10.4;12.2;4;3.4;1.8;2;1.2;2.4;1.315789474;1.276315789;1.184210526;1;1.526315789;1.210526316;0.2760181;0.138287981;1.222222222;1;1
1;4.2;1.222018349;3;3;3;2.333333333;2.4;2;-0.5;14.6;19.8;6.4;5.2;2;1.6;0.8;1;1.736842105;2.355263158;1.526315789;2.447368421;1.684210526;2.157894737;0.763466187;1;2.058823529;2.294117647;1
1;3.4;1.326315789;1;2;2;2;1.8;2.4;-0.5;12.2;16.2;5.4;6.6;2.6;2.2;2;1.4;1.210526316;2.118421053;1.342105263;2.421052632;1;2.368421053;0.129238207;0.788012149;1.588235294;1.647058824;1
1;2.25;1.63740458;0;0;0.333333333;0;0.2;0;0.5;10.2;11.2;3.2;3.4;0.6;0.8;2.4;2.6;1.289473684;1.092105263;1.026315789;1.052631579;1.421052632;1.052631579;0.135808591;0.214529226;0.833333333;0.666666667;0
1;2.7;1.463575042;1.666666667;2;1.333333333;0;1.6;1.2;-3;11;12.2;3.6;4.8;1;1;1.2;1.2;0.894736842;1.552631579;0.798245614;1.368421053;0.894736842;1.473684211;0.08987789;0.256059009;0.944444444;0.944444444;1
1;2.63;1.485;0;0.333333333;1.333333333;0.333333333;0.8;0.2;-1;9.2;13.2;3.4;3.8;1;0.8;1.6;2.2;1.263157895;1.592105263;1.342105263;1.473684211;1.052631579;1.421052632;0.203124031;0.260273973;0.777777778;0.833333333;1
1;1.65;2.27027027;1.666666667;0;2.333333333;0;2.2;0.6;0;8.8;9.4;5.6;5;2.2;1.2;1.2;2.2;0.894736842;0.894736842;1.210526316;0.798245614;1.157894737;0.947368421;0.099113618;0;1.444444444;0.888888889;1
1;1.62;2.27027027;1;2;0.333333333;1;0.8;1.2;3;11;12.2;4.2;3.2;0.8;0.8;1;1.8;1.855263158;1.210526316;1.947368421;1.263157895;1.947368421;1.210526316;0.962809149;0.069608876;1.388888889;1.294117647;1
1;1.5;2.598799631;2.333333333;2;1.666666667;3;2.2;2.4;2;10.6;12.8;3.6;5;1.6;1.8;0.2;0.8;1.236842105;0.894736842;1.289473684;0.798245614;1.368421053;0.947368421;0.319531395;0.004400917;1.944444444;1.631578947;1
1;3.1;1.365517241;1;3;1.333333333;2.333333333;1.4;2.6;0;12.8;15;5.8;4.4;2.2;2;1.8;0.6;1.75;1.710526316;1.868421053;1.815789474;2;1.368421053;0.541684746;0.857435071;1.833333333;2.588235294;0
1;4.5;1.2;1;2;1;3;0.6;3;0;11.2;14.6;3;6.6;0.4;2.2;1.8;0.4;1.210526316;1.736842105;1.263157895;1.526315789;1.421052632;1.315789474;0.069608876;0.763466187;1.222222222;2.111111111;0
1;1.36;3.148148148;1.333333333;2.333333333;1.333333333;1;1.4;1.4;-1.8;17.6;13.4;4.4;6.2;1.4;2;1.2;1.8;2.355263158;1.75;2.447368421;1.868421053;3.052631579;1.631578947;1;0.541684746;2.166666667;1.736842105;1
1;1.85;1.935483871;2;0.333333333;1;1;1.8;1.4;0.6;14.8;13;5.8;4.8;1.8;1;1.8;0.8;2.118421053;1.855263158;2.421052632;1.947368421;2.578947368;2.052631579;0.788012149;0.962809149;1.555555556;1.473684211;0
1;2.75;1.457264957;1;1;0;2.333333333;0.6;2;3;9;11;4.2;3.2;0.6;1;1.8;0.8;0.894736842;0.894736842;0.798245614;0.798245614;0.894736842;0.947368421;0;0.08987789;0.842105263;1.052631579;0
1;3.6;1.292792793;0;3;0;2;0.6;1.8;0;9;11.6;3.4;5.6;0.6;2.6;1.6;1.6;1.552631579;1.210526316;1.368421053;1.342105263;1.789473684;1.210526316;0.256059009;0.129238207;0.894736842;1.666666667;0
1;2.88;1.42887931;0;2;1;2.333333333;0.6;2;0;10.6;11.4;3.4;4.2;1;1.6;2;1.2;1.092105263;1.315789474;1.052631579;1.184210526;1.210526316;1.210526316;0.214529226;0.2760181;0.789473684;1.315789474;0
1;1.8;2.095588235;0;0.666666667;0.333333333;0.333333333;0.2;0.2;0.6;15.4;10.2;4.2;3.6;0.6;0.8;2;2.4;1.592105263;1.289473684;1.473684211;1.026315789;1.736842105;0.842105263;0.260273973;0.135808591;0.789473684;0.789473684;1
